,apen_x,fmean_x,fmed_x,intrange_x,mav_x,mavfd_x,mavsd_x,peak_x,rms_x,sampen_x,srange_x,std_x,var_x,zc_x,Emotion,apen_y,fmean_y,fmed_y,intrange_y,mav_y,mavfd_y,mavsd_y,peak_y,rms_y,sampen_y,srange_y,std_y,var_y,zc_y
4,1.3165980389078715,0.04180874688694465,0.01171875,0.19973978371446827,0.13592379853092407,0.1038731418895749,0.16966589660766457,0.4641861931023305,0.18207163618398856,1.7273583956888034,1.1985378062201397,0.18204934343596693,0.03314196344546663,155,1,0.930801283996145,0.012769826697854604,0.0078125,0.14869796184286416,0.12193073978641829,0.043961615587159227,0.06955553809895784,0.6502098907244434,0.18114152698951957,0.9774061346344478,1.0845542368003827,0.18111858400400718,0.0328039414716166,98
5,1.3327163888158609,0.23577435318832501,0.30078125,0.12911904268387997,0.07335569880350543,0.10367686227590969,0.16611749812714766,0.22428693674551087,0.09102810781416051,2.1325137760707347,0.5604276937351125,0.0908372478928209,0.008251405604741795,246,1,1.3677612029121544,0.16068356640442513,0.109375,0.06215968449484911,0.03673736677121398,0.0454235980931329,0.07415394247073202,0.16684337220595594,0.046354704210228935,2.1193255964721147,0.34334091064297634,0.0463505715494836,0.0021483754829637984,211
6,1.1387129427395668,0.20078239823805594,0.296875,0.21996431322167656,0.18243831638528668,0.11177323961557602,0.1780144267532766,0.9316295760606781,0.26313912672531964,1.216468662302598,1.6723763738080393,0.26305628399844355,0.0691986085510698,159,1,0.6982710499094318,0.0920074425684861,0.03515625,0.16965879603298295,0.1731808747280976,0.04695836969198084,0.0716899403832697,0.6903308962318245,0.26743939624815394,0.5091224839769188,1.6173585271206719,0.2673340020582152,0.07146746865646184,99
0,1.1156604385620317,0.03844793668642052,0.0078125,0.33983827072347594,0.19974812568862935,0.10298029107668497,0.16513663946430893,0.9960468879230002,0.25879827689055046,1.296239244600496,1.8793447286566924,0.2570914249516817,0.06609600078368617,57,0,0.7629266459677067,0.014149012038184482,0.0078125,0.3507672437549315,0.20261830275692033,0.04795866523135717,0.07457215767490633,0.7247509904305727,0.2627091989667154,0.6848166698240632,1.6557693100547168,0.2613236122939175,0.06829003034234171,33
1,1.1457970245535134,0.22619778855294803,0.296875,0.1891932373981214,0.15195572160805365,0.11738187005508362,0.18745626200453408,0.7286536289388842,0.23287231473692233,1.349291752471888,1.7287859199796043,0.23267412329438683,0.05413724765081153,201,0,0.8341933847214449,0.07807285765594575,0.0078125,0.121641685571243,0.1296856610158473,0.05237438676028178,0.08081056941162804,0.8065970101596512,0.21920784815357938,0.8104452654925766,1.5711874576780565,0.21915427931394088,0.04802859814161282,113
2,1.2307931412161741,0.09285278288252861,0.0078125,0.23205957790882048,0.151607599105426,0.10110169709769766,0.16215277165050007,0.859590895321892,0.20324483915776415,1.4923939433531281,1.3683550408668101,0.20320409798585812,0.04129190543824623,133,0,0.9115762126451883,0.054086639884220786,0.0078125,0.1732126420394774,0.14568683035198832,0.05056660385505951,0.07637287297618753,0.6189387439333504,0.21526177196400334,0.8986012912283132,1.4448340579791532,0.21491474505461441,0.046188347641889914,71
3,1.3545333091789713,0.08137777282781439,0.0078125,0.1647565506611158,0.09471687436779351,0.09959938655928822,0.1611148750325236,0.35387074436854277,0.1195483981225201,2.011285373630346,0.6618023783321536,0.11919111943681497,0.014206522952601091,198,0,1.2200542589765035,0.020226347825462978,0.0078125,0.12242953604534548,0.08714216790179176,0.04196436333297238,0.06796174017104138,0.25168719236332465,0.11701263109268928,1.3564268988075359,0.6071356481766231,0.11626067269424922,0.013516544015319348,105
4,1.1783294479371085,0.03850901101961472,0.0078125,0.34727266234310433,0.21754996400365742,0.09853839267511111,0.16056848868825324,0.7037120094272972,0.2772402039528184,1.3019995436591756,1.5622602642601515,0.27711233592385265,0.07679124672117417,63,0,0.7354971883449557,0.01717480616433316,0.0078125,0.3320975630300068,0.21878341075473356,0.04734224592458916,0.07094318562509491,0.8271439235564944,0.28450887006805514,0.6847018328592451,1.5593394242311236,0.2843989599031607,0.08088276839399962,37
5,1.2379293193728405,0.031726756696050476,0.0078125,0.2142022380684416,0.15882063307657052,0.10497789418157898,0.1712858424631951,0.5356644531213439,0.21965086969588232,1.43043687599275,1.2867086707923665,0.21951445119552945,0.04818659428367448,144,0,0.9309947614699796,0.010907099268951838,0.0078125,0.1745543066130562,0.13962094866497038,0.04957075518257301,0.07781737448543422,0.7264051985658992,0.20255080079282248,0.9396552821406479,1.2685380354788178,0.20238755070993958,0.04096072068236836,94
6,1.1990016191658128,0.02999850494847034,0.01171875,0.22726529053449945,0.16174533456556822,0.10652940468820404,0.17545318357174242,0.7509293449742684,0.22890944545429034,1.4771733912941278,1.5417643052183871,0.22888663894772954,0.052389093488788306,136,0,0.7352404557766485,0.014178685844885353,0.01171875,0.19329985563221377,0.15918513126247624,0.0466619508630523,0.0695138930240292,0.8640802018666417,0.23867767581569224,0.6965752211059916,1.6359628983219916,0.23863187582096687,0.05694517215783335,57
